faculty_id,college_id,name,gender,designation,qualification,experience_years,department,salary,publications,patents,research_projects,joining_year,employment_type
FAC02331,COL0469,Snehal Sant,Female,Assistant Professor,BE,8,Mechanical Engineering,427000,0,0,0,2018,Permanent
FAC02332,COL0469,Pushpa Kale,Female,Assistant Professor,MTech,7,Electrical Engineering,462000,0,0,1,2019,Contractual
FAC02333,COL0470,Smita Mane,Female,Assistant Professor,ME,3,Marathi,745000,1,1,1,2023,Permanent
FAC02334,COL0470,Dr. Imran Ali Gaikwad,Male,Professor,PhD,16,Physics,1927000,18,1,4,2010,Permanent
FAC02335,COL0470,Kalpana Mahajan,Female,Assistant Professor,ME,2,Physics,771000,0,0,0,2024,Permanent
FAC02336,COL0470,Dr. Shabana Chougule,Female,Professor,PhD,19,Physics,1921000,33,4,5,2007,Permanent
FAC02337,COL0470,Anil Ansari,Male,Associate Professor,MTech,15,Economics,1252000,3,0,1,2011,Permanent
FAC02338,COL0470,Kavita Chougule,Female,Assistant Professor,MTech,8,Computer Science,743000,1,2,0,2018,Permanent
FAC02339,COL0470,Umesh Kale,Male,Assistant Professor,BE,6,Commerce,702000,0,0,0,2020,Permanent
FAC02340,COL0470,Shivaji Kadam,Male,Assistant Professor,BE,7,English,730000,0,0,0,2019,Contractual
FAC02341,COL0470,Dr. Umesh Verma,Male,Professor,PhD,31,Economics,2034000,6,3,7,1995,Permanent
FAC02342,COL0470,Digambar Shaikh,Male,Assistant Professor,MTech,7,Physics,757000,1,1,1,2019,Permanent
FAC02343,COL0470,Meena Kelkar,Female,Associate Professor,ME,15,Physics,1184000,3,0,1,2011,Permanent
FAC02344,COL0470,Rekha Kale,Female,HOD,MTech,12,Commerce,1867000,5,1,0,2014,Permanent
FAC02345,COL0470,Nanda Bhagat,Female,Associate Professor,ME,8,Physics,1193000,1,0,1,2018,Permanent
FAC02346,COL0470,Manoj Bhosale,Male,Assistant Professor,BE,5,Economics,698000,0,0,0,2021,Permanent
FAC02347,COL0470,Dr. Kavita Apte,Female,Assistant Professor,PhD,9,Mathematics,876000,2,1,0,2017,Permanent
FAC02348,COL0470,Dr. Vijay Kale,Male,Assistant Professor,PhD,4,Mathematics,784000,2,3,2,2022,Permanent
FAC02349,COL0470,Namdeo Chougule,Male,Assistant Professor,MTech,4,Commerce,707000,1,0,1,2022,Permanent
FAC02350,COL0470,Pravin More,Male,Assistant Professor,ME,3,Chemistry,725000,1,1,2,2023,Permanent
FAC02351,COL0471,Dr. Hemant Phadke,Male,Associate Professor,PhD,15,Chemistry,808000,5,2,3,2011,Permanent
FAC02352,COL0471,Dr. Namdeo Thorat,Male,Professor,PhD,22,Chemistry,1398000,4,3,6,2004,Permanent
FAC02353,COL0471,Dr. Sachin Sharma,Male,Associate Professor,PhD,14,Botany,818000,11,0,2,2012,Permanent
FAC02354,COL0471,Ujjwala Deshmukh,Female,Assistant Professor,MTech,2,Mathematics,438000,1,0,0,2024,Permanent
FAC02355,COL0472,Dr. Archana Bhagat,Female,Assistant Professor,PhD,8,Physics,526000,2,2,1,2018,Permanent
FAC02356,COL0472,Dr. Anita Bhagat,Female,Associate Professor,PhD,13,English,871000,2,2,3,2013,Permanent
FAC02357,COL0472,Dr. Fatima Sheikh Rao,Female,Associate Professor,PhD,9,Physics,820000,7,1,1,2017,Contractual
FAC02358,COL0473,Prof. Bhalchandra Mahajan,Male,Assistant Professor,MTech,7,Finance,685000,0,0,2,2019,Permanent
FAC02359,COL0473,Dr. Hemant Rao,Male,Associate Professor,PhD,12,Marketing,1149000,7,3,3,2014,Permanent
FAC02360,COL0474,Nitin Bhoir,Male,Assistant Professor,ME,5,Accountancy,718000,1,0,1,2021,Permanent
FAC02361,COL0474,Vidya Karve,Female,Assistant Professor,MTech,2,Economics,660000,1,1,1,2024,Permanent
FAC02362,COL0474,Dr. Anand Chavan,Male,Professor,PhD,21,Business Administration,1835000,4,1,7,2005,Permanent
FAC02363,COL0475,Dr. Amol Wagh,Male,Professor,PhD,14,Computer Science,1309000,4,3,3,2012,Permanent
FAC02364,COL0475,Imran Ali Verma,Male,Assistant Professor,MTech,8,Chemistry,481000,1,1,0,2018,Permanent
FAC02365,COL0475,Digambar Yadav,Male,Assistant Professor,ME,4,Mathematics,455000,1,0,0,2022,Permanent
FAC02366,COL0475,Dr. Chandrakala Chougule,Female,Associate Professor,PhD,14,Chemistry,832000,7,1,4,2012,Permanent
FAC02367,COL0475,Suresh Gokhale,Male,Assistant Professor,BE,5,Commerce,436000,0,1,0,2021,Contractual
FAC02368,COL0475,Santosh Chougule,Male,Assistant Professor,MTech,3,English,477000,0,0,0,2023,Contractual
FAC02369,COL0476,Yogesh Rane,Male,Assistant Professor,MTech,6,English,454000,0,0,1,2020,Permanent
FAC02370,COL0476,Vasanti Sayyed,Female,Associate Professor,ME,13,Marathi,814000,1,0,3,2013,Permanent
FAC02371,COL0477,Vaishali Naik,Female,Assistant Professor,BE,6,Civil Engineering,688000,0,0,0,2020,Permanent
FAC02372,COL0477,Nasreen Verma,Female,Assistant Professor,MTech,1,Computer Engineering,706000,0,1,2,2025,Permanent
FAC02373,COL0478,Dr. Manoj Gupta,Male,HOD,PhD,22,Human Resources,1545000,9,1,6,2004,Permanent
FAC02374,COL0478,Chandrakala Thorat,Female,Assistant Professor,BE,6,Marketing,450000,0,0,1,2020,Contractual
FAC02375,COL0479,Dr. Ravindra Pathan,Male,Professor,PhD,17,Computer Science,1292000,6,4,7,2009,Permanent
FAC02376,COL0479,Hemant Apte,Male,Assistant Professor,ME,8,Physics,430000,1,1,1,2018,Visiting
FAC02377,COL0480,Shaikh Farooq Bhosale,Male,Assistant Professor,BE,6,Computer Engineering,402000,0,0,0,2020,Contractual
FAC02378,COL0480,Sangita Mishra,Female,Assistant Professor,MTech,3,Information Technology,477000,1,2,0,2023,Contractual
FAC02379,COL0480,Fatima Sheikh Karve,Female,Assistant Professor,MTech,2,Computer Engineering,429000,0,2,0,2024,Permanent
FAC02380,COL0480,Suresh Phadke,Male,Assistant Professor,MTech,1,Information Technology,440000,0,0,0,2025,Contractual
FAC02381,COL0480,Dr. Sarita Gaikwad,Female,Associate Professor,PhD,10,Civil Engineering,829000,4,2,3,2016,Contractual
FAC02382,COL0480,Nanda Pathan,Female,Assistant Professor,MTech,10,Mechanical Engineering,450000,1,2,2,2016,Permanent
FAC02383,COL0480,Dr. Ayesha Khan Pawar,Female,Associate Professor,PhD,12,Computer Engineering,865000,5,4,4,2014,Visiting
FAC02384,COL0480,Dr. Chandrakant Pathan,Male,Professor,PhD,20,Mechanical Engineering,1355000,6,4,5,2006,Permanent
FAC02385,COL0480,Shaikh Farooq Dixit,Male,Associate Professor,BE,9,Information Technology,697000,1,2,0,2017,Visiting
FAC02386,COL0481,Dr. Sharad Kadam,Male,Professor,PhD,27,Civil Engineering,1446000,8,0,5,1999,Permanent
FAC02387,COL0481,Ramesh Verma,Male,Assistant Professor,MTech,9,Electrical Engineering,510000,1,2,1,2017,Permanent
FAC02388,COL0481,Nitin Shaikh,Male,Assistant Professor,MTech,4,Computer Engineering,478000,0,0,0,2022,Contractual
FAC02389,COL0481,Manisha Shaikh,Female,Assistant Professor,BE,10,Computer Engineering,416000,0,1,0,2016,Permanent
FAC02390,COL0482,Rupali Ansari,Female,Assistant Professor,ME,7,Human Resources,492000,1,0,2,2019,Permanent
FAC02391,COL0482,Rupali Salunkhe,Female,Assistant Professor,ME,7,Business Analytics,474000,0,0,0,2019,Contractual
FAC02392,COL0483,Dr. Mahesh Phadke,Male,Associate Professor,PhD,18,Computer Science,1323000,21,0,4,2008,Permanent
FAC02393,COL0483,Varsha Bhoir,Female,Associate Professor,MTech,11,Botany,1169000,1,0,2,2015,Permanent
FAC02394,COL0483,Dr. Rupali Sawant,Female,Associate Professor,PhD,10,Botany,1263000,4,0,1,2016,Permanent
FAC02395,COL0483,Dr. Smita Naik,Female,Professor,PhD,23,Zoology,2015000,9,0,6,2003,Permanent
FAC02396,COL0483,Dr. Shobha Phadke,Female,Professor,PhD,35,Chemistry,2094000,26,0,6,1991,Permanent
FAC02397,COL0483,Deepak Thorat,Male,Assistant Professor,BE,4,Physics,678000,0,0,0,2022,Permanent
FAC02398,COL0483,Dr. Sanjay Verma,Male,Assistant Professor,PhD,2,Zoology,759000,1,1,1,2024,Visiting
FAC02399,COL0484,Rajesh Rane,Male,Assistant Professor,BE,1,Mathematics,661000,0,0,1,2025,Permanent
FAC02400,COL0484,Abdul Rahman Dixit,Male,Assistant Professor,ME,6,Mathematics,725000,1,0,1,2020,Contractual
FAC02401,COL0484,Sushma Naik,Female,Assistant Professor,BE,10,Economics,707000,0,0,0,2016,Permanent
FAC02402,COL0485,Dr. Varsha Wagh,Female,Associate Professor,PhD,7,Political Science,785000,5,0,2,2019,Permanent
FAC02403,COL0485,Dr. Nitin Chougule,Male,Associate Professor,PhD,7,Sociology,793000,4,0,2,2019,Visiting
FAC02404,COL0486,Sunita Marathe,Female,Assistant Professor,ME,1,Computer Engineering,428000,0,1,1,2025,Contractual
FAC02405,COL0486,Rajesh Chougule,Male,Associate Professor,MTech,19,Computer Engineering,789000,2,1,2,2007,Permanent
FAC02406,COL0486,Ashok Khan,Male,Assistant Professor,ME,6,Electrical Engineering,462000,1,1,0,2020,Contractual
FAC02407,COL0486,Rajesh Nikam,Male,Assistant Professor,MTech,2,Information Technology,469000,0,1,0,2024,Permanent
FAC02408,COL0486,Rupali Bhoir,Female,Associate Professor,ME,14,Electronics & Telecommunication,751000,2,1,2,2012,Contractual
FAC02409,COL0486,Dr. Milind Joshi,Male,Associate Professor,PhD,15,Electrical Engineering,815000,7,4,2,2011,Contractual
FAC02410,COL0486,Dr. Prakash Gokhale,Male,Associate Professor,PhD,13,Civil Engineering,837000,1,1,3,2013,Permanent
FAC02411,COL0487,Ravindra Yadav,Male,Assistant Professor,MTech,7,Information Technology,725000,2,1,2,2019,Permanent
FAC02412,COL0487,Dr. Vasant Karve,Male,Associate Professor,PhD,18,Electronics & Telecommunication,1334000,4,0,5,2008,Permanent
FAC02413,COL0487,Dr. Pramod Joshi,Male,Associate Professor,PhD,11,Computer Engineering,1247000,11,1,2,2015,Permanent
FAC02414,COL0487,Amol Ansari,Male,Assistant Professor,MTech,3,Information Technology,727000,1,0,0,2023,Permanent
FAC02415,COL0487,Dr. Snehal Kadam,Female,Professor,PhD,29,Electrical Engineering,2071000,29,2,4,1997,Permanent
FAC02416,COL0487,Dr. Kalpana Chougule,Female,Assistant Professor,PhD,1,Electronics & Telecommunication,827000,2,2,1,2025,Permanent
FAC02417,COL0487,Dr. Amol Gokhale,Male,HOD,PhD,32,Computer Engineering,2142000,24,2,5,1994,Permanent
FAC02418,COL0487,Dr. Sachin Kadam,Male,Assistant Professor,PhD,3,Civil Engineering,832000,1,1,0,2023,Permanent
FAC02419,COL0487,Ashok Wagh,Male,Assistant Professor,MTech,10,Mechanical Engineering,753000,2,0,3,2016,Visiting
FAC02420,COL0488,Dr. Chandrakant Yadav,Male,Associate Professor,PhD,15,Zoology,1304000,7,1,3,2011,Permanent
FAC02421,COL0488,Dr. Vaishali Wagh,Female,Assistant Professor,PhD,2,Botany,768000,2,0,0,2024,Permanent
FAC02422,COL0488,Sudhir Gupta,Male,Assistant Professor,ME,4,Computer Science,710000,1,1,1,2022,Permanent
FAC02423,COL0488,Varsha Pandey,Female,Assistant Professor,ME,5,Computer Science,712000,2,1,1,2021,Permanent
FAC02424,COL0488,Shivaji Sharma,Male,Associate Professor,ME,14,Zoology,1176000,2,0,2,2012,Permanent
FAC02425,COL0489,Dr. Anita Pawar,Female,HOD,PhD,33,English,1673000,5,1,4,1993,Permanent
FAC02426,COL0489,Manisha Bhosale,Female,Assistant Professor,BE,6,Physics,410000,0,0,0,2020,Permanent
FAC02427,COL0489,Vidya Shaikh,Female,Assistant Professor,ME,7,Commerce,433000,1,1,2,2019,Permanent
FAC02428,COL0489,Prof. Sushila Karve,Female,Assistant Professor,BE,3,Economics,434000,0,0,0,2023,Permanent
FAC02429,COL0489,Dr. Prof. Bhalchandra Ansari,Male,Associate Professor,PhD,15,Marathi,816000,2,0,3,2011,Permanent
FAC02430,COL0489,Ashok Salunkhe,Male,Assistant Professor,ME,6,Commerce,418000,0,0,0,2020,Contractual
FAC02431,COL0489,Umesh Karve,Male,Assistant Professor,ME,9,Chemistry,459000,1,3,2,2017,Contractual
FAC02432,COL0489,Dr. Umesh Ansari,Male,Associate Professor,PhD,19,Economics,836000,3,1,1,2007,Permanent
FAC02433,COL0489,Nasreen Apte,Female,Assistant Professor,MTech,5,Mathematics,463000,1,0,0,2021,Permanent
FAC02434,COL0489,Vasant Gokhale,Male,Assistant Professor,ME,1,Physics,455000,1,0,1,2025,Contractual
FAC02435,COL0489,Prof. Sushila Naik,Female,Assistant Professor,ME,2,Commerce,443000,0,1,0,2024,Permanent
FAC02436,COL0489,Santosh Apte,Male,Assistant Professor,ME,7,Physics,480000,1,0,0,2019,Contractual
FAC02437,COL0489,Dr. Umesh Pathan,Male,Professor,PhD,30,Physics,1432000,17,1,7,1996,Permanent
FAC02438,COL0489,Smita Thorat,Female,Assistant Professor,ME,1,English,463000,0,0,0,2025,Permanent
FAC02439,COL0490,Amol Sharma,Male,Assistant Professor,ME,10,Mechanical Engineering,690000,2,2,0,2016,Permanent
FAC02440,COL0490,Madhuri Kadam,Female,Associate Professor,MTech,10,Computer Engineering,1110000,2,2,1,2016,Contractual
FAC02441,COL0491,Chandrakant Marathe,Male,Assistant Professor,ME,1,Business Analytics,454000,0,0,0,2025,Permanent
FAC02442,COL0491,Jyoti Mane,Female,Assistant Professor,MTech,8,Finance,443000,1,0,0,2018,Permanent
FAC02443,COL0492,Prakash Reddy,Male,Assistant Professor,ME,6,History,445000,1,1,1,2020,Permanent
FAC02444,COL0492,Dr. Madhav Jadhav,Male,Associate Professor,PhD,9,Economics,801000,5,0,1,2017,Contractual
FAC02445,COL0493,Dr. Imran Ali Wagh,Male,Associate Professor,PhD,18,Marathi,852000,5,3,6,2008,Permanent
FAC02446,COL0493,Namdeo Wagh,Male,Assistant Professor,MTech,2,Physics,465000,0,0,1,2024,Permanent
FAC02447,COL0493,Dr. Chandrakala Verma,Female,Assistant Professor,PhD,10,Economics,475000,3,0,2,2016,Permanent
FAC02448,COL0494,Vasant Chougule,Male,Assistant Professor,ME,7,Educational Psychology,453000,1,1,1,2019,Permanent
FAC02449,COL0494,Dr. Smita Rane,Female,Associate Professor,PhD,18,Educational Administration,903000,6,0,4,2008,Contractual
FAC02450,COL0495,Dr. Abdul Rahman Dixit,Male,Assistant Professor,PhD,3,Civil Engineering,728000,2,2,3,2023,Permanent
FAC02451,COL0495,Dr. Vaishali Apte,Female,Assistant Professor,PhD,10,Electronics & Telecommunication,827000,1,2,2,2016,Permanent
FAC02452,COL0495,Balasaheb Sharma,Male,Associate Professor,ME,18,Electronics & Telecommunication,1156000,6,2,0,2008,Permanent
FAC02453,COL0496,Sarita Shinde,Female,Associate Professor,MTech,10,Marathi,778000,2,0,2,2016,Permanent
FAC02454,COL0496,Chandrakant Mahajan,Male,Assistant Professor,ME,9,English,507000,2,0,0,2017,Permanent
FAC02455,COL0496,Kishor Pathan,Male,Associate Professor,MTech,9,Commerce,737000,1,0,2,2017,Contractual
FAC02456,COL0497,Abdul Rahman Wagh,Male,Assistant Professor,MTech,6,Electrical Engineering,417000,1,4,3,2020,Permanent
FAC02457,COL0497,Dr. Chandrakant Mane,Male,Assistant Professor,PhD,7,Mechanical Engineering,514000,2,2,0,2019,Contractual
FAC02458,COL0497,Nanda Ansari,Female,Assistant Professor,ME,8,Electronics & Telecommunication,473000,1,1,2,2018,Contractual
FAC02459,COL0497,Nanda Shinde,Female,Assistant Professor,BE,6,Mechanical Engineering,431000,0,0,3,2020,Permanent
FAC02460,COL0497,Varsha Apte,Female,Associate Professor,MTech,9,Electrical Engineering,768000,2,1,2,2017,Permanent
FAC02461,COL0497,Dr. Prof. Bhalchandra Sayyed,Male,Associate Professor,PhD,14,Electronics & Telecommunication,864000,9,4,2,2012,Permanent
FAC02462,COL0497,Dr. Fatima Sheikh Naik,Female,Assistant Professor,PhD,2,Computer Engineering,488000,1,3,0,2024,Visiting
FAC02463,COL0497,Nirmala Deshmukh,Female,Assistant Professor,MTech,2,Mechanical Engineering,458000,0,2,2,2024,Visiting
FAC02464,COL0497,Mahesh More,Male,Assistant Professor,ME,7,Information Technology,463000,1,1,0,2019,Permanent
FAC02465,COL0497,Dr. Chandrakant Bhosale,Male,Assistant Professor,PhD,7,Electrical Engineering,514000,2,1,2,2019,Contractual
FAC02466,COL0498,Abdul Rahman Deshmukh,Male,Assistant Professor,MTech,7,Chemistry,791000,1,0,0,2019,Contractual
FAC02467,COL0498,Suresh Kelkar,Male,Assistant Professor,ME,5,Economics,744000,1,0,0,2021,Permanent
FAC02468,COL0498,Dr. Sarika Shinde,Female,Associate Professor,PhD,9,Computer Science,1229000,3,1,4,2017,Permanent
FAC02469,COL0498,Dr. Deepa Rane,Female,Assistant Professor,PhD,5,Marathi,820000,4,0,2,2021,Permanent
FAC02470,COL0498,Ganesh Verma,Male,Assistant Professor,MTech,8,Physics,747000,1,0,0,2018,Contractual
FAC02471,COL0498,Dr. Nanda Phadke,Female,Professor,PhD,28,English,2040000,20,1,5,1998,Contractual
FAC02472,COL0498,Shobha Sant,Female,Assistant Professor,MTech,7,Commerce,778000,1,0,0,2019,Permanent
FAC02473,COL0498,Anand Ansari,Male,Assistant Professor,ME,4,Mathematics,715000,0,1,0,2022,Permanent
FAC02474,COL0498,Milind Verma,Male,Assistant Professor,MTech,3,Computer Science,768000,1,1,0,2023,Permanent
FAC02475,COL0498,Dr. Mohammed Iqbal Karve,Male,Professor,PhD,19,Chemistry,1905000,17,4,5,2007,Permanent
FAC02476,COL0498,Sangita Wagh,Female,Associate Professor,MTech,9,Commerce,1175000,2,1,0,2017,Contractual
FAC02477,COL0498,Rohini Mahajan,Female,Assistant Professor,MTech,8,Commerce,763000,1,0,1,2018,Permanent
FAC02478,COL0499,Kalpana Sayyed,Female,Assistant Professor,ME,9,Information Technology,771000,0,1,1,2017,Permanent
FAC02479,COL0499,Dr. Sanjay Mane,Male,Professor,PhD,19,Electrical Engineering,1933000,10,5,3,2007,Permanent
FAC02480,COL0499,Rohini Dixit,Female,Associate Professor,ME,14,Mechanical Engineering,1224000,2,0,1,2012,Permanent
FAC02481,COL0499,Shivaji Chougule,Male,Associate Professor,ME,8,Civil Engineering,1189000,4,0,1,2018,Permanent
FAC02482,COL0499,Ravindra Sawant,Male,Associate Professor,ME,13,Computer Engineering,1210000,4,1,2,2013,Permanent
FAC02483,COL0499,Pushpa Sawant,Female,Associate Professor,MTech,13,Information Technology,1196000,1,2,2,2013,Permanent
FAC02484,COL0499,Indira Phadke,Female,Assistant Professor,ME,10,Electrical Engineering,771000,2,0,0,2016,Visiting
FAC02485,COL0499,Ramesh Kelkar,Male,Associate Professor,ME,18,Mechanical Engineering,1269000,1,0,2,2008,Permanent
FAC02486,COL0499,Vasant Chougule,Male,Assistant Professor,ME,9,Computer Engineering,769000,0,2,2,2017,Permanent
FAC02487,COL0499,Hemant Khan,Male,Associate Professor,ME,17,Information Technology,1266000,1,0,1,2009,Permanent
FAC02488,COL0499,Dr. Mahesh Gaikwad,Male,Assistant Professor,PhD,6,Mechanical Engineering,825000,1,2,2,2020,Contractual
FAC02489,COL0499,Vijay Bhagat,Male,Assistant Professor,ME,5,Electronics & Telecommunication,781000,1,2,0,2021,Permanent
FAC02490,COL0500,Yogesh More,Male,Assistant Professor,ME,6,Electrical Engineering,770000,0,0,0,2020,Permanent
FAC02491,COL0500,Dr. Archana Karve,Female,Professor,PhD,17,Computer Engineering,1931000,13,2,1,2009,Permanent
FAC02492,COL0500,Vinod Yadav,Male,Assistant Professor,ME,1,Mechanical Engineering,694000,1,1,0,2025,Permanent
FAC02493,COL0500,Chandrakala Dixit,Female,Assistant Professor,MTech,1,Computer Engineering,737000,1,0,0,2025,Permanent
FAC02494,COL0500,Archana Thorat,Female,Assistant Professor,MTech,7,Civil Engineering,758000,1,0,2,2019,Permanent
FAC02495,COL0501,Anil Pathan,Male,Assistant Professor,MTech,1,Economics,700000,1,1,0,2025,Permanent
FAC02496,COL0501,Dr. Sunita Mane,Female,Associate Professor,PhD,15,Chemistry,1250000,5,2,4,2011,Permanent
FAC02497,COL0501,Jyoti Gokhale,Female,Associate Professor,ME,18,Commerce,1188000,2,0,3,2008,Permanent
FAC02498,COL0501,Dr. Pravin Mahajan,Male,Professor,PhD,32,Physics,1972000,26,1,9,1994,Permanent
FAC02499,COL0501,Amol Mishra,Male,Assistant Professor,ME,2,Commerce,680000,0,1,0,2024,Permanent
FAC02500,COL0502,Sudhir Karve,Male,Assistant Professor,BE,4,Medical Surgical Nursing,399000,0,0,1,2022,Permanent
FAC02501,COL0502,Dr. Manoj Reddy,Male,Associate Professor,PhD,13,Community Health Nursing,818000,5,1,4,2013,Permanent
FAC02502,COL0503,Namdeo Tiwari,Male,Associate Professor,MTech,20,Computer Science,1167000,3,1,2,2006,Permanent
FAC02503,COL0503,Dr. Madhav Sant,Male,Assistant Professor,PhD,2,Economics,700000,2,2,3,2024,Contractual
FAC02504,COL0503,Amol Shaikh,Male,Assistant Professor,BE,5,Physics,670000,0,0,0,2021,Permanent
FAC02505,COL0503,Anand Deshmukh,Male,Assistant Professor,ME,3,Chemistry,676000,1,0,1,2023,Permanent
FAC02506,COL0503,Dr. Jyoti Salunkhe,Female,Associate Professor,PhD,20,Marathi,1293000,25,1,7,2006,Contractual
FAC02507,COL0504,Nitin Rane,Male,Assistant Professor,BE,5,Anatomy,444000,0,0,0,2021,Contractual
FAC02508,COL0504,Sudhir Marathe,Male,Assistant Professor,MTech,9,Pharmacology,456000,0,1,0,2017,Permanent
FAC02509,COL0504,Dr. Deepa Wagh,Female,Professor,PhD,17,Surgery,1273000,3,1,3,2009,Permanent
FAC02510,COL0505,Sharad Shinde,Male,Assistant Professor,ME,2,Civil Engineering,441000,0,0,0,2024,Permanent
FAC02511,COL0505,Nirmala Yadav,Female,Associate Professor,MTech,15,Computer Engineering,808000,3,0,0,2011,Visiting
FAC02512,COL0506,Manoj Ansari,Male,Assistant Professor,ME,5,Civil Engineering,722000,1,1,2,2021,Permanent
FAC02513,COL0506,Nasreen Phadke,Female,Associate Professor,MTech,13,Electronics & Telecommunication,1170000,3,1,4,2013,Permanent
FAC02514,COL0506,Milind Gupta,Male,Assistant Professor,ME,10,Mechanical Engineering,813000,1,0,3,2016,Permanent
FAC02515,COL0506,Anil Kadam,Male,Assistant Professor,ME,2,Civil Engineering,771000,1,0,0,2024,Contractual
FAC02516,COL0506,Dr. Kailash More,Male,Associate Professor,PhD,13,Civil Engineering,1257000,15,2,3,2013,Permanent
FAC02517,COL0506,Umesh Sayyed,Male,Professor,ME,26,Information Technology,1898000,8,1,2,2000,Permanent
FAC02518,COL0506,Dr. Ganesh Dixit,Male,Associate Professor,PhD,16,Civil Engineering,1308000,2,0,2,2010,Permanent
FAC02519,COL0506,Santosh Kulkarni,Male,Assistant Professor,MTech,5,Electronics & Telecommunication,766000,1,2,0,2021,Permanent
FAC02520,COL0506,Nitin Shinde,Male,Associate Professor,MTech,9,Electrical Engineering,1177000,4,0,0,2017,Permanent
FAC02521,COL0506,Ashok Apte,Male,Assistant Professor,ME,7,Electrical Engineering,767000,1,1,2,2019,Permanent
FAC02522,COL0506,Deepa Bhagat,Female,Assistant Professor,BE,3,Information Technology,698000,0,1,0,2023,Permanent
